id;node;type;profile;pStor;qStor;chargeLevel;sR;max_e_mwh;efficiency_percent;self-discharge_percent_per_day;pMin;pMax;qMin;qMax;subnet;voltLvl
MV3.202 MV Storage 52;MV3.202 Bus 16;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.301_eq;5
MV3.202 MV Storage 53;MV3.202 Bus 17;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.302_eq;5
MV3.202 MV Storage 54;MV3.202 Bus 19;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.303_eq;5
MV3.202 MV Storage 55;MV3.202 Bus 23;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.304_eq;5
MV3.202 MV Storage 56;MV3.202 Bus 24;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.305_eq;5
MV3.202 MV Storage 57;MV3.202 Bus 27;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.306_eq;5
MV3.202 MV Storage 58;MV3.202 Bus 31;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.307_eq;5
MV3.202 MV Storage 59;MV3.202 Bus 34;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.308_eq;5
MV3.202 MV Storage 60;MV3.202 Bus 40;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.309_eq;5
MV3.202 MV Storage 61;MV3.202 Bus 41;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.310_eq;5
MV3.202 MV Storage 62;MV3.202 Bus 42;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.311_eq;5
MV3.202 MV Storage 63;MV3.202 Bus 43;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.312_eq;5
MV3.202 MV Storage 64;MV3.202 Bus 44;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.313_eq;5
MV3.202 MV Storage 65;MV3.202 Bus 46;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.314_eq;5
MV3.202 MV Storage 66;MV3.202 Bus 47;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.315_eq;5
MV3.202 MV Storage 67;MV3.202 Bus 48;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.316_eq;5
MV3.202 MV Storage 68;MV3.202 Bus 51;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.317_eq;5
MV3.202 MV Storage 69;MV3.202 Bus 54;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.318_eq;5
MV3.202 MV Storage 70;MV3.202 Bus 55;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.319_eq;5
MV3.202 MV Storage 71;MV3.202 Bus 59;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.320_eq;5
MV3.202 MV Storage 72;MV3.202 Bus 64;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.321_eq;5
MV3.202 MV Storage 73;MV3.202 Bus 71;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.322_eq;5
MV3.202 MV Storage 74;MV3.202 Bus 72;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.323_eq;5
MV3.202 MV Storage 75;MV3.202 Bus 73;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.324_eq;5
MV3.202 MV Storage 76;MV3.202 Bus 77;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.325_eq;5
MV3.202 MV Storage 77;MV3.202 Bus 81;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.326_eq;5
MV3.202 MV Storage 78;MV3.202 Bus 82;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.327_eq;5
MV3.202 MV Storage 79;MV3.202 Bus 84;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.328_eq;5
MV3.202 MV Storage 80;MV3.202 Bus 85;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.329_eq;5
MV3.202 MV Storage 81;MV3.202 Bus 86;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.330_eq;5
MV3.202 MV Storage 82;MV3.202 Bus 88;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.331_eq;5
MV3.202 MV Storage 83;MV3.202 Bus 90;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.332_eq;5
MV3.202 MV Storage 84;MV3.202 Bus 96;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.333_eq;5
MV3.202 MV Storage 85;MV3.202 Bus 98;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.334_eq;5
MV3.202 MV Storage 86;MV3.202 Bus 99;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.335_eq;5
MV3.202 MV Storage 87;MV3.202 Bus 101;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.336_eq;5
MV3.202 MV Storage 88;MV3.202 Bus 105;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.337_eq;5
MV3.202 MV Storage 89;MV3.202 Bus 108;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.338_eq;5
MV3.202 MV Storage 90;MV3.202 Bus 110;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.339_eq;5
MV3.202 MV Storage 91;MV3.202 Bus 111;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.340_eq;5
MV3.202 MV Storage 92;MV3.202 Bus 112;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.341_eq;5
MV3.202 MV Storage 93;MV3.202 Bus 115;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.342_eq;5
MV3.202 MV Storage 94;MV3.202 Bus 117;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.343_eq;5
MV3.202 MV Storage 95;MV3.202 Bus 118;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.344_eq;5
MV3.202 MV Storage 96;MV3.202 Bus 123;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.345_eq;5
MV3.202 MV Storage 97;MV3.202 Bus 126;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.346_eq;5
MV3.202 MV Storage 98;MV3.202 Bus 127;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.347_eq;5
MV3.202 MV Storage 99;MV3.202 Bus 128;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.348_eq;5
MV3.202 MV Storage 100;MV3.202 Bus 130;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.349_eq;5
MV3.202 MV Storage 101;MV3.202 Bus 135;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV3.202_LV5.350_eq;5
MV4.201 MV Storage 1;MV4.201 Bus 49;PV_Storage;lv_rural1;-0.1558;0;0.5;0.1558;0.311482;0.95;0.13;-0.1558;0;-0.1558;0.1558;MV4.201_LV1.401_eq;5
MV4.201 MV Storage 2;MV4.201 Bus 21;PV_Storage;lv_rural3;-0.0776;0;0.5;0.0776;0.15514;0.95;0.13;-0.0776;0;-0.0776;0.0776;MV4.201_LV3.401_eq;5
MV4.201 MV Storage 3;MV4.201 Bus 39;PV_Storage;lv_rural3;-0.0776;0;0.5;0.0776;0.15514;0.95;0.13;-0.0776;0;-0.0776;0.0776;MV4.201_LV3.402_eq;5
MV4.201 MV Storage 4;MV4.201 Bus 47;PV_Storage;lv_rural3;-0.0776;0;0.5;0.0776;0.15514;0.95;0.13;-0.0776;0;-0.0776;0.0776;MV4.201_LV3.403_eq;5
MV4.201 MV Storage 5;MV4.201 Bus 52;PV_Storage;lv_rural3;-0.0776;0;0.5;0.0776;0.15514;0.95;0.13;-0.0776;0;-0.0776;0.0776;MV4.201_LV3.404_eq;5
MV4.201 MV Storage 6;MV4.201 Bus 79;PV_Storage;lv_rural3;-0.0776;0;0.5;0.0776;0.15514;0.95;0.13;-0.0776;0;-0.0776;0.0776;MV4.201_LV3.405_eq;5
MV4.201 MV Storage 7;MV4.201 Bus 88;PV_Storage;lv_rural3;-0.0776;0;0.5;0.0776;0.15514;0.95;0.13;-0.0776;0;-0.0776;0.0776;MV4.201_LV3.406_eq;5
MV4.201 MV Storage 8;MV4.201 Bus 7;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.401_eq;5
MV4.201 MV Storage 9;MV4.201 Bus 13;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.402_eq;5
MV4.201 MV Storage 10;MV4.201 Bus 14;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.403_eq;5
MV4.201 MV Storage 11;MV4.201 Bus 20;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.404_eq;5
MV4.201 MV Storage 12;MV4.201 Bus 22;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.405_eq;5
MV4.201 MV Storage 13;MV4.201 Bus 29;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.406_eq;5
MV4.201 MV Storage 14;MV4.201 Bus 30;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.407_eq;5
MV4.201 MV Storage 15;MV4.201 Bus 32;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.408_eq;5
MV4.201 MV Storage 16;MV4.201 Bus 33;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.409_eq;5
MV4.201 MV Storage 17;MV4.201 Bus 34;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.410_eq;5
MV4.201 MV Storage 18;MV4.201 Bus 35;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.411_eq;5
MV4.201 MV Storage 19;MV4.201 Bus 40;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.412_eq;5
MV4.201 MV Storage 20;MV4.201 Bus 42;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.413_eq;5
MV4.201 MV Storage 21;MV4.201 Bus 43;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.414_eq;5
MV4.201 MV Storage 22;MV4.201 Bus 44;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.415_eq;5
MV4.201 MV Storage 23;MV4.201 Bus 55;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.416_eq;5
MV4.201 MV Storage 24;MV4.201 Bus 56;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.417_eq;5
MV4.201 MV Storage 25;MV4.201 Bus 76;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.418_eq;5
MV4.201 MV Storage 26;MV4.201 Bus 78;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.419_eq;5
MV4.201 MV Storage 27;MV4.201 Bus 80;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.420_eq;5
MV4.201 MV Storage 28;MV4.201 Bus 81;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.421_eq;5
MV4.201 MV Storage 29;MV4.201 Bus 84;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.422_eq;5
MV4.201 MV Storage 30;MV4.201 Bus 106;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.201_LV4.423_eq;5
MV4.201 MV Storage 31;MV4.201 Bus 23;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.401_eq;5
MV4.201 MV Storage 32;MV4.201 Bus 24;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.402_eq;5
MV4.201 MV Storage 33;MV4.201 Bus 26;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.403_eq;5
MV4.201 MV Storage 34;MV4.201 Bus 41;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.404_eq;5
MV4.201 MV Storage 35;MV4.201 Bus 59;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.405_eq;5
MV4.201 MV Storage 36;MV4.201 Bus 60;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.406_eq;5
MV4.201 MV Storage 37;MV4.201 Bus 61;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.407_eq;5
MV4.201 MV Storage 38;MV4.201 Bus 63;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.408_eq;5
MV4.201 MV Storage 39;MV4.201 Bus 64;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.409_eq;5
MV4.201 MV Storage 40;MV4.201 Bus 65;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.410_eq;5
MV4.201 MV Storage 41;MV4.201 Bus 69;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.411_eq;5
MV4.201 MV Storage 42;MV4.201 Bus 70;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.412_eq;5
MV4.201 MV Storage 43;MV4.201 Bus 73;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.413_eq;5
MV4.201 MV Storage 44;MV4.201 Bus 82;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.414_eq;5
MV4.201 MV Storage 45;MV4.201 Bus 83;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.415_eq;5
MV4.201 MV Storage 46;MV4.201 Bus 85;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.416_eq;5
MV4.201 MV Storage 47;MV4.201 Bus 95;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.417_eq;5
MV4.201 MV Storage 48;MV4.201 Bus 96;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.418_eq;5
MV4.201 MV Storage 49;MV4.201 Bus 97;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.419_eq;5
MV4.201 MV Storage 50;MV4.201 Bus 103;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.420_eq;5
MV4.201 MV Storage 51;MV4.201 Bus 104;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.421_eq;5
MV4.201 MV Storage 52;MV4.201 Bus 105;PV_Storage;lv_semiurb5;-0.0983;0;0.5;0.0983;0.196472;0.95;0.13;-0.0983;0;-0.0983;0.0983;MV4.201_LV5.422_eq;5
MV4.202 MV Storage 1;MV4.202 Bus 49;PV_Storage;lv_rural1;-0.1558;0;0.5;0.1558;0.311482;0.95;0.13;-0.1558;0;-0.1558;0.1558;MV4.202_LV1.401_eq;5
MV4.202 MV Storage 2;MV4.202 Bus 21;PV_Storage;lv_rural3;-0.0776;0;0.5;0.0776;0.15514;0.95;0.13;-0.0776;0;-0.0776;0.0776;MV4.202_LV3.401_eq;5
MV4.202 MV Storage 3;MV4.202 Bus 39;PV_Storage;lv_rural3;-0.0776;0;0.5;0.0776;0.15514;0.95;0.13;-0.0776;0;-0.0776;0.0776;MV4.202_LV3.402_eq;5
MV4.202 MV Storage 4;MV4.202 Bus 47;PV_Storage;lv_rural3;-0.0776;0;0.5;0.0776;0.15514;0.95;0.13;-0.0776;0;-0.0776;0.0776;MV4.202_LV3.403_eq;5
MV4.202 MV Storage 5;MV4.202 Bus 52;PV_Storage;lv_rural3;-0.0776;0;0.5;0.0776;0.15514;0.95;0.13;-0.0776;0;-0.0776;0.0776;MV4.202_LV3.404_eq;5
MV4.202 MV Storage 6;MV4.202 Bus 79;PV_Storage;lv_rural3;-0.0776;0;0.5;0.0776;0.15514;0.95;0.13;-0.0776;0;-0.0776;0.0776;MV4.202_LV3.405_eq;5
MV4.202 MV Storage 7;MV4.202 Bus 88;PV_Storage;lv_rural3;-0.0776;0;0.5;0.0776;0.15514;0.95;0.13;-0.0776;0;-0.0776;0.0776;MV4.202_LV3.406_eq;5
MV4.202 MV Storage 8;MV4.202 Bus 7;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.202_LV4.401_eq;5
MV4.202 MV Storage 9;MV4.202 Bus 13;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.202_LV4.402_eq;5
MV4.202 MV Storage 10;MV4.202 Bus 14;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.202_LV4.403_eq;5
MV4.202 MV Storage 11;MV4.202 Bus 20;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.202_LV4.404_eq;5
MV4.202 MV Storage 12;MV4.202 Bus 22;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.202_LV4.405_eq;5
MV4.202 MV Storage 13;MV4.202 Bus 29;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.202_LV4.406_eq;5
MV4.202 MV Storage 14;MV4.202 Bus 30;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.202_LV4.407_eq;5
MV4.202 MV Storage 15;MV4.202 Bus 32;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.202_LV4.408_eq;5
MV4.202 MV Storage 16;MV4.202 Bus 33;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.202_LV4.409_eq;5
MV4.202 MV Storage 17;MV4.202 Bus 34;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.202_LV4.410_eq;5
MV4.202 MV Storage 18;MV4.202 Bus 35;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.202_LV4.411_eq;5
MV4.202 MV Storage 19;MV4.202 Bus 40;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.202_LV4.412_eq;5
MV4.202 MV Storage 20;MV4.202 Bus 42;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.202_LV4.413_eq;5
MV4.202 MV Storage 21;MV4.202 Bus 43;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.202_LV4.414_eq;5
MV4.202 MV Storage 22;MV4.202 Bus 44;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.202_LV4.415_eq;5
MV4.202 MV Storage 23;MV4.202 Bus 55;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.202_LV4.416_eq;5
MV4.202 MV Storage 24;MV4.202 Bus 56;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.202_LV4.417_eq;5
MV4.202 MV Storage 25;MV4.202 Bus 76;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.202_LV4.418_eq;5
MV4.202 MV Storage 26;MV4.202 Bus 78;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.202_LV4.419_eq;5
MV4.202 MV Storage 27;MV4.202 Bus 80;PV_Storage;lv_semiurb4;-0.0137;0;0.5;0.0137;0.027374;0.95;0.13;-0.0137;0;-0.0137;0.0137;MV4.202_LV4.420_eq;5
