id;node;type;profile;pStor;qStor;chargeLevel;sR;max_e_mwh;efficiency_percent;self-discharge_percent_per_day;pMin;pMax;qMin;qMax;subnet;voltLvl
LV3.203 Storage 2;LV3.203 Bus 39;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.203;7
LV3.203 Storage 3;LV3.203 Bus 77;PV_Storage;Storage_PV4_H0-G;-0.0051;0;0.5;0.0051;0.010264;0.95;0.13;-0.005132;0;-0.005132;0.005132;LV3.203;7
LV3.203 Storage 4;LV3.203 Bus 135;PV_Storage;Storage_PV3_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV3.203;7
LV3.203 Storage 5;LV3.203 Bus 80;PV_Storage;Storage_PV3_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV3.203;7
LV3.203 Storage 6;LV3.203 Bus 52;PV_Storage;Storage_PV7_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.203;7
LV3.203 Storage 7;LV3.203 Bus 57;PV_Storage;Storage_PV4_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV3.203;7
LV3.203 Storage 8;LV3.203 Bus 107;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.203;7
LV3.203 Storage 9;LV3.203 Bus 92;PV_Storage;Storage_PV1_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.203;7
LV3.203 Storage 10;LV3.203 Bus 45;PV_Storage;Storage_PV4_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.203;7
LV3.203 Storage 11;LV3.203 Bus 4;PV_Storage;Storage_PV7_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV3.203;7
LV3.203 Storage 12;LV3.203 Bus 37;PV_Storage;Storage_PV7_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV3.203;7
LV3.203 Storage 13;LV3.203 Bus 69;PV_Storage;Storage_PV4_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.203;7
LV3.203 Storage 14;LV3.203 Bus 5;PV_Storage;Storage_PV4_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.203;7
LV3.203 Storage 15;LV3.203 Bus 2;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.203;7
LV3.203 Storage 16;LV3.203 Bus 93;PV_Storage;Storage_PV3_H0-G;-0.0051;0;0.5;0.0051;0.010264;0.95;0.13;-0.005132;0;-0.005132;0.005132;LV3.203;7
LV3.204 Storage 1;LV3.204 Bus 6;PV_Storage;Storage_PV3_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.204;7
LV3.204 Storage 2;LV3.204 Bus 39;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.204;7
LV3.204 Storage 3;LV3.204 Bus 77;PV_Storage;Storage_PV4_H0-G;-0.0051;0;0.5;0.0051;0.010264;0.95;0.13;-0.005132;0;-0.005132;0.005132;LV3.204;7
LV3.204 Storage 4;LV3.204 Bus 135;PV_Storage;Storage_PV3_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV3.204;7
LV3.204 Storage 5;LV3.204 Bus 80;PV_Storage;Storage_PV3_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV3.204;7
LV3.204 Storage 6;LV3.204 Bus 52;PV_Storage;Storage_PV7_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.204;7
LV3.204 Storage 7;LV3.204 Bus 57;PV_Storage;Storage_PV4_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV3.204;7
LV3.204 Storage 8;LV3.204 Bus 107;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.204;7
LV3.204 Storage 9;LV3.204 Bus 92;PV_Storage;Storage_PV1_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.204;7
LV3.204 Storage 10;LV3.204 Bus 45;PV_Storage;Storage_PV4_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.204;7
LV3.204 Storage 11;LV3.204 Bus 4;PV_Storage;Storage_PV7_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV3.204;7
LV3.204 Storage 12;LV3.204 Bus 37;PV_Storage;Storage_PV7_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV3.204;7
LV3.204 Storage 13;LV3.204 Bus 69;PV_Storage;Storage_PV4_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.204;7
LV3.204 Storage 14;LV3.204 Bus 5;PV_Storage;Storage_PV4_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.204;7
LV3.204 Storage 15;LV3.204 Bus 2;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.204;7
LV3.204 Storage 16;LV3.204 Bus 93;PV_Storage;Storage_PV3_H0-G;-0.0051;0;0.5;0.0051;0.010264;0.95;0.13;-0.005132;0;-0.005132;0.005132;LV3.204;7
LV3.205 Storage 1;LV3.205 Bus 6;PV_Storage;Storage_PV3_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.205;7
LV3.205 Storage 2;LV3.205 Bus 39;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.205;7
LV3.205 Storage 3;LV3.205 Bus 77;PV_Storage;Storage_PV4_H0-G;-0.0051;0;0.5;0.0051;0.010264;0.95;0.13;-0.005132;0;-0.005132;0.005132;LV3.205;7
LV3.205 Storage 4;LV3.205 Bus 135;PV_Storage;Storage_PV3_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV3.205;7
LV3.205 Storage 5;LV3.205 Bus 80;PV_Storage;Storage_PV3_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV3.205;7
LV3.205 Storage 6;LV3.205 Bus 52;PV_Storage;Storage_PV7_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.205;7
LV3.205 Storage 7;LV3.205 Bus 57;PV_Storage;Storage_PV4_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV3.205;7
LV3.205 Storage 8;LV3.205 Bus 107;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.205;7
LV3.205 Storage 9;LV3.205 Bus 92;PV_Storage;Storage_PV1_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.205;7
LV3.205 Storage 10;LV3.205 Bus 45;PV_Storage;Storage_PV4_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.205;7
LV3.205 Storage 11;LV3.205 Bus 4;PV_Storage;Storage_PV7_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV3.205;7
LV3.205 Storage 12;LV3.205 Bus 37;PV_Storage;Storage_PV7_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV3.205;7
LV3.205 Storage 13;LV3.205 Bus 69;PV_Storage;Storage_PV4_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.205;7
LV3.205 Storage 14;LV3.205 Bus 5;PV_Storage;Storage_PV4_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.205;7
LV3.205 Storage 15;LV3.205 Bus 2;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.205;7
LV3.205 Storage 16;LV3.205 Bus 93;PV_Storage;Storage_PV3_H0-G;-0.0051;0;0.5;0.0051;0.010264;0.95;0.13;-0.005132;0;-0.005132;0.005132;LV3.205;7
LV3.206 Storage 1;LV3.206 Bus 6;PV_Storage;Storage_PV3_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.206;7
LV3.206 Storage 2;LV3.206 Bus 39;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.206;7
LV3.206 Storage 3;LV3.206 Bus 77;PV_Storage;Storage_PV4_H0-G;-0.0051;0;0.5;0.0051;0.010264;0.95;0.13;-0.005132;0;-0.005132;0.005132;LV3.206;7
LV3.206 Storage 4;LV3.206 Bus 135;PV_Storage;Storage_PV3_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV3.206;7
LV3.206 Storage 5;LV3.206 Bus 80;PV_Storage;Storage_PV3_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV3.206;7
LV3.206 Storage 6;LV3.206 Bus 52;PV_Storage;Storage_PV7_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.206;7
LV3.206 Storage 7;LV3.206 Bus 57;PV_Storage;Storage_PV4_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV3.206;7
LV3.206 Storage 8;LV3.206 Bus 107;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.206;7
LV3.206 Storage 9;LV3.206 Bus 92;PV_Storage;Storage_PV1_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.206;7
LV3.206 Storage 10;LV3.206 Bus 45;PV_Storage;Storage_PV4_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.206;7
LV3.206 Storage 11;LV3.206 Bus 4;PV_Storage;Storage_PV7_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV3.206;7
LV3.206 Storage 12;LV3.206 Bus 37;PV_Storage;Storage_PV7_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV3.206;7
LV3.206 Storage 13;LV3.206 Bus 69;PV_Storage;Storage_PV4_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.206;7
LV3.206 Storage 14;LV3.206 Bus 5;PV_Storage;Storage_PV4_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.206;7
LV3.206 Storage 15;LV3.206 Bus 2;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.206;7
LV3.206 Storage 16;LV3.206 Bus 93;PV_Storage;Storage_PV3_H0-G;-0.0051;0;0.5;0.0051;0.010264;0.95;0.13;-0.005132;0;-0.005132;0.005132;LV3.206;7
LV3.207 Storage 1;LV3.207 Bus 6;PV_Storage;Storage_PV3_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.207;7
LV3.207 Storage 2;LV3.207 Bus 39;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.207;7
LV3.207 Storage 3;LV3.207 Bus 77;PV_Storage;Storage_PV4_H0-G;-0.0051;0;0.5;0.0051;0.010264;0.95;0.13;-0.005132;0;-0.005132;0.005132;LV3.207;7
LV3.207 Storage 4;LV3.207 Bus 135;PV_Storage;Storage_PV3_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV3.207;7
LV3.207 Storage 5;LV3.207 Bus 80;PV_Storage;Storage_PV3_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV3.207;7
LV3.207 Storage 6;LV3.207 Bus 52;PV_Storage;Storage_PV7_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.207;7
LV3.207 Storage 7;LV3.207 Bus 57;PV_Storage;Storage_PV4_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV3.207;7
LV3.207 Storage 8;LV3.207 Bus 107;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.207;7
LV3.207 Storage 9;LV3.207 Bus 92;PV_Storage;Storage_PV1_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.207;7
LV3.207 Storage 10;LV3.207 Bus 45;PV_Storage;Storage_PV4_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.207;7
LV3.207 Storage 11;LV3.207 Bus 4;PV_Storage;Storage_PV7_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV3.207;7
LV3.207 Storage 12;LV3.207 Bus 37;PV_Storage;Storage_PV7_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV3.207;7
LV3.207 Storage 13;LV3.207 Bus 69;PV_Storage;Storage_PV4_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.207;7
LV3.207 Storage 14;LV3.207 Bus 5;PV_Storage;Storage_PV4_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.207;7
LV3.207 Storage 15;LV3.207 Bus 2;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.207;7
LV3.207 Storage 16;LV3.207 Bus 93;PV_Storage;Storage_PV3_H0-G;-0.0051;0;0.5;0.0051;0.010264;0.95;0.13;-0.005132;0;-0.005132;0.005132;LV3.207;7
LV3.208 Storage 1;LV3.208 Bus 6;PV_Storage;Storage_PV3_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.208;7
LV3.208 Storage 2;LV3.208 Bus 39;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.208;7
LV3.208 Storage 3;LV3.208 Bus 77;PV_Storage;Storage_PV4_H0-G;-0.0051;0;0.5;0.0051;0.010264;0.95;0.13;-0.005132;0;-0.005132;0.005132;LV3.208;7
LV3.208 Storage 4;LV3.208 Bus 135;PV_Storage;Storage_PV3_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV3.208;7
LV3.208 Storage 5;LV3.208 Bus 80;PV_Storage;Storage_PV3_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV3.208;7
LV3.208 Storage 6;LV3.208 Bus 52;PV_Storage;Storage_PV7_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.208;7
LV3.208 Storage 7;LV3.208 Bus 57;PV_Storage;Storage_PV4_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV3.208;7
LV3.208 Storage 8;LV3.208 Bus 107;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.208;7
LV3.208 Storage 9;LV3.208 Bus 92;PV_Storage;Storage_PV1_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.208;7
LV3.208 Storage 10;LV3.208 Bus 45;PV_Storage;Storage_PV4_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.208;7
LV3.208 Storage 11;LV3.208 Bus 4;PV_Storage;Storage_PV7_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV3.208;7
LV3.208 Storage 12;LV3.208 Bus 37;PV_Storage;Storage_PV7_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV3.208;7
LV3.208 Storage 13;LV3.208 Bus 69;PV_Storage;Storage_PV4_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.208;7
LV3.208 Storage 14;LV3.208 Bus 5;PV_Storage;Storage_PV4_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.208;7
LV3.208 Storage 15;LV3.208 Bus 2;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.208;7
LV3.208 Storage 16;LV3.208 Bus 93;PV_Storage;Storage_PV3_H0-G;-0.0051;0;0.5;0.0051;0.010264;0.95;0.13;-0.005132;0;-0.005132;0.005132;LV3.208;7
LV3.209 Storage 1;LV3.209 Bus 6;PV_Storage;Storage_PV3_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.209;7
LV3.209 Storage 2;LV3.209 Bus 39;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.209;7
LV3.209 Storage 3;LV3.209 Bus 77;PV_Storage;Storage_PV4_H0-G;-0.0051;0;0.5;0.0051;0.010264;0.95;0.13;-0.005132;0;-0.005132;0.005132;LV3.209;7
LV3.209 Storage 4;LV3.209 Bus 135;PV_Storage;Storage_PV3_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV3.209;7
LV3.209 Storage 5;LV3.209 Bus 80;PV_Storage;Storage_PV3_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV3.209;7
LV3.209 Storage 6;LV3.209 Bus 52;PV_Storage;Storage_PV7_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.209;7
LV3.209 Storage 7;LV3.209 Bus 57;PV_Storage;Storage_PV4_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV3.209;7
LV3.209 Storage 8;LV3.209 Bus 107;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.209;7
LV3.209 Storage 9;LV3.209 Bus 92;PV_Storage;Storage_PV1_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.209;7
LV3.209 Storage 10;LV3.209 Bus 45;PV_Storage;Storage_PV4_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.209;7
LV3.209 Storage 11;LV3.209 Bus 4;PV_Storage;Storage_PV7_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV3.209;7
LV3.209 Storage 12;LV3.209 Bus 37;PV_Storage;Storage_PV7_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV3.209;7
LV3.209 Storage 13;LV3.209 Bus 69;PV_Storage;Storage_PV4_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.209;7
LV3.209 Storage 14;LV3.209 Bus 5;PV_Storage;Storage_PV4_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.209;7
LV3.209 Storage 15;LV3.209 Bus 2;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.209;7
LV3.209 Storage 16;LV3.209 Bus 93;PV_Storage;Storage_PV3_H0-G;-0.0051;0;0.5;0.0051;0.010264;0.95;0.13;-0.005132;0;-0.005132;0.005132;LV3.209;7
LV3.210 Storage 1;LV3.210 Bus 6;PV_Storage;Storage_PV3_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.210;7
LV3.210 Storage 2;LV3.210 Bus 39;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.210;7
LV3.210 Storage 3;LV3.210 Bus 77;PV_Storage;Storage_PV4_H0-G;-0.0051;0;0.5;0.0051;0.010264;0.95;0.13;-0.005132;0;-0.005132;0.005132;LV3.210;7
LV3.210 Storage 4;LV3.210 Bus 135;PV_Storage;Storage_PV3_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV3.210;7
LV3.210 Storage 5;LV3.210 Bus 80;PV_Storage;Storage_PV3_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV3.210;7
LV3.210 Storage 6;LV3.210 Bus 52;PV_Storage;Storage_PV7_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.210;7
LV3.210 Storage 7;LV3.210 Bus 57;PV_Storage;Storage_PV4_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV3.210;7
LV3.210 Storage 8;LV3.210 Bus 107;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.210;7
LV3.210 Storage 9;LV3.210 Bus 92;PV_Storage;Storage_PV1_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.210;7
LV3.210 Storage 10;LV3.210 Bus 45;PV_Storage;Storage_PV4_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.210;7
LV3.210 Storage 11;LV3.210 Bus 4;PV_Storage;Storage_PV7_H0-B;-0.0043;0;0.5;0.0043;0.008686;0.95;0.13;-0.004343;0;-0.004343;0.004343;LV3.210;7
LV3.210 Storage 12;LV3.210 Bus 37;PV_Storage;Storage_PV7_H0-L;-0.0042;0;0.5;0.0042;0.008332;0.95;0.13;-0.004166;0;-0.004166;0.004166;LV3.210;7
LV3.210 Storage 13;LV3.210 Bus 69;PV_Storage;Storage_PV4_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.210;7
LV3.210 Storage 14;LV3.210 Bus 5;PV_Storage;Storage_PV4_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.210;7
LV3.210 Storage 15;LV3.210 Bus 2;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.210;7
LV3.210 Storage 16;LV3.210 Bus 93;PV_Storage;Storage_PV3_H0-G;-0.0051;0;0.5;0.0051;0.010264;0.95;0.13;-0.005132;0;-0.005132;0.005132;LV3.210;7
LV3.211 Storage 1;LV3.211 Bus 6;PV_Storage;Storage_PV3_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.211;7
LV3.211 Storage 2;LV3.211 Bus 39;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.211;7
LV3.211 Storage 3;LV3.211 Bus 77;PV_Storage;Storage_PV4_H0-G;-0.0051;0;0.5;0.0051;0.010264;0.95;0.13;-0.005132;0;-0.005132;0.005132;LV3.211;7
LV3.211 Storage 4;LV3.211 Bus 135;PV_Storage;Storage_PV3_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV3.211;7
LV3.211 Storage 5;LV3.211 Bus 80;PV_Storage;Storage_PV3_H0-B;-0.0065;0;0.5;0.0065;0.01303;0.95;0.13;-0.006515;0;-0.006515;0.006515;LV3.211;7
LV3.211 Storage 6;LV3.211 Bus 52;PV_Storage;Storage_PV7_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.211;7
LV3.211 Storage 7;LV3.211 Bus 57;PV_Storage;Storage_PV4_H0-L;-0.0028;0;0.5;0.0028;0.005556;0.95;0.13;-0.002778;0;-0.002778;0.002778;LV3.211;7
LV3.211 Storage 8;LV3.211 Bus 107;PV_Storage;Storage_PV3_H0-A;-0.0103;0;0.5;0.0103;0.02053;0.95;0.13;-0.010265;0;-0.010265;0.010265;LV3.211;7
LV3.211 Storage 9;LV3.211 Bus 92;PV_Storage;Storage_PV1_H0-C;-0.0058;0;0.5;0.0058;0.01155;0.95;0.13;-0.005775;0;-0.005775;0.005775;LV3.211;7
LV3.211 Storage 10;LV3.211 Bus 45;PV_Storage;Storage_PV4_H0-G;-0.0034;0;0.5;0.0034;0.006844;0.95;0.13;-0.003422;0;-0.003422;0.003422;LV3.211;7
